restaurant_id,review_rating,review_text,review_id,rating_text,likes,username,user_foodie_level,user_foodie_level_num,comments_count
9100963,3.0,Different and tasty chicken with really nice staff and quick service. The chicken wasn't greasy and had a nice mild spicy bite to it. The wi...,39976035,Average,0,Danny Crasto,Big Foodie,6,0
9100963,1.0,"Went back to crack bird as I loved the food there and the service, until yesterday....brought my girlfriend there for much needed dating tim...",30554796,Avoid!,0,Craig Cleary,Foodie,2,0
9100963,4.0,"Came here for dinner and was received by a friendly staff, which is always a nice thing. The place is dark and the music was a bit loud and ...",29991070,Great!,1,Bernardo Crastes,Connoisseur,13,0
9100963,4.5,Awesome restaurant in a very central location. Always my first choice when the mood is for chicken. The portions are huge and delicious. Go ...,29623862,Loved it!,0,Joao Goncalves,Big Foodie,5,0
9100963,5.0,"Amazing place for dinner, had a great experience. Meals were big enough and the staff were friendly. The place was well kept and clean  :) w...",29169487,Insane!,1,Emma Robinson,Foodie,2,0
9101671,1.0,I am Very Disappointed with Fillers Deli today. My 10 year old daughter went in to get herself a sandwich after school. She was treated awfu...,25423611,Avoid!,0,G Devlin,Foodie,2,0
16520730,3.5,I was craving some gnocchi real bad so when myself and my boyfriend passed Little Caesar's last night I dragged him in so I could finally sa...,26311211,Good Enough,0,Natalie Murphy,Super Foodie,8,2
16520730,5.0,Couldn't recommend this place enough!! Unbelievable spot for lunch or dinner.. And the location is beyond convenient! Just off grafton stree...,25775094,Insane!,0,Isabelle O'Reilly,Big Foodie,7,0
16520730,5.0,This is my favourite restaurant. I just adore the cuisine here and come often! I'm not a vegetarian but I do love their pasta dishes that do...,25218167,Insane!,0,Chatterbox Clara,Big Foodie,6,0
16520730,4.0,"This is another of Dublin City's lunch gems, situated just around the corner from the Westbury Hotel, Bruxelles and McDaid's, offering a ran...",24872246,Great!,0,Damian McEvoy,Super Foodie,9,0
16520730,4.0,Stopped off here for a quick bite to eat. Ordered a lovely grilled chicken garlic and herb dish called Pollo Rosmario with a mixed side sala...,23841681,Great!,0,Mary-kate Kavanagh,Big Foodie,6,0
9100575,3.5,"This was one of the restaurants recommended to us before going to Dublin. A typical pub, serving typical food. We were hoping it would be gr...",27309578,Good Enough,1,Ondevamos Jantar,Connoisseur,13,0
9100575,5.0,Came here for dinner with my boyfriend today and I have to say I really enjoyed my experience! The staff were extremely friendly and welcomi...,25868412,Insane!,0,Shauna Walsh,Super Foodie,10,0
9100575,3.5,"The Full Irish has a good value for money, the Irish stew not that much. The interior is nice and cozy, and the existence of a esplanade is ...",6933274,Good Enough,0,João Esteves,Big Foodie,7,0
9100575,3.5,"Situated on Abbey Street just off O'Connell Street, The Oval Bar is your traditional Irish pub. The interior is just as you imagine it to be...",6430826,Good Enough,0,Karl Martin,Big Foodie,5,0
16520675,3.5,"Solid little sandwich shop. Stopped in for a quick lunch during work. I got the wallstreeter. Thick, doorstep bread, pastrami, pickle, musta...",25210018,Good Enough,0,Robbie Purcell,Super Foodie,9,2
16520675,2.5,Such a hard review to write because the sandwiches from munchies used to be favourite because they were so good but sadly standards have sli...,24944971,Well...,0,Niamh Cleary,Super Foodie,10,0
9100125,3.5,Great place to chill! Good music on the background ! A little bit chilly in the floor downstairs. Nevertheless good decoration ! The variety...,28649921,Good Enough,0,Bárbara Vaz,Big Foodie,4,0
9100125,4.0,Great place to chill out and relax. Cool music playing and never too loud and they have wifi.They have a small garden out the back with a fe...,25149630,Great!,1,Rex King,Super Foodie,11,0
9100125,3.5,Visited here in January for lunch.  Just around the corner from the amazing Bretzel bakery in Portabello.  They have an amazing selection of...,25047571,Good Enough,0,Sarah Smyth,Super Foodie,11,0
9100125,5.0,"Went here for my lunch today, and had the best chicken and stuffing sandwich I think I've ever had. It was beautiful! It was served in a pop...",25018651,Insane!,0,Aifric McCarthy,Foodie,3,0
9100125,4.0,Good coffee. Girls asked me would I like the regular coffee or the vanilla flavoured one. They are using Alpro soya milk so big plus. Some ...,24687248,Great!,0,Zofia Rzymkowska,Super Foodie,8,0
9100826,1.0,"Will never ever return here. The food was poor enough (I got a pizza, poor quality by any decent restaurants standards to begin with and the...",25795345,Avoid!,0,Biran Chevers,Foodie,2,0
9100826,4.5,"I went last night with a group of friends, the food and service was brilliant. I used to love this restaurant and hadn't been in years, don'...",25327359,Loved it!,0,Gemma Hynes,Big Foodie,5,0
9100826,4.0,"Ah, Malahide. The lovely coastal town in North county Dublin with plenty of restaurants; most of which I have tried, some I have not. Like I...",24535940,Great!,0,Emma Ratcliffe,Super Foodie,8,0
16522131,4.0,Ordered in a veggie and a chicken burrito bowl (thank you Deliveroo 😊😊) and was really happy with what I got.. The ingredients were qu...,33460650,Great!,0,Priya M,Super Foodie,11,0
16522131,3.5,Grabbed a burrito bowl while shopping in town with Jamie - he got a burrito.  Both were very tasty and the bowl definitely filled me - I act...,27083965,Good Enough,1,Karen McGrath,Big Foodie,5,0
16522131,1.0,Worst burrito I've ever had little or no chicken dry veg and very little rice in the bowl would encourage anyone to try boojum before this r...,26690335,Avoid!,0,Pmcbride,Foodie,2,0
16522131,3.5,Burritos here are good bit stingy on the rice considering I'm not very adventurous with the other fillings would have liked more! But hit th...,26053631,Good Enough,0,Claire Lynch,Big Foodie,4,0
16522131,2.5,It's pretty hard to get a burrito wrong. It's my go-to treat whenever I'm starving in town and just need something warm that'll fill me up f...,25724475,Well...,0,Sorcha Cusack,Big Foodie,5,0
9101558,5.0,I am a huge can of the lunchtime village markets! The variety of cuisines on offer is excellent with everything from freshly made sushi to b...,24688759,Insane!,1,Niamh,Super Foodie,8,0
9101558,4.0,Something different for a Wednesday lunchtime. There is so much to choose from and it is all very reasonably priced. My favorites are the Pa...,24103289,Great!,2,Louise,Super Foodie,10,3
9101558,2.5,This is a nice option every Wednesday. My favourite is the beef fried rice from Kanum. Brazilian BBQ is also great and if you want serious e...,23636428,Well...,2,Pogga,Super Foodie,9,0
16521208,4.0,"Local que nos foi recomendado pelo ambiente num ponto turístico. Infelizmente já tínhamos comido mas fomos beber um copo, e o ambiente fo...",41222463,Great!,0,Francisco Baptista Simões,Super Foodie,9,0
16521208,4.0,"Awesome food and staff, although the drinks were always a bit late, everything is so cozy and delicious that you don’t even bother with th...",40915927,Great!,0,Daniela Marques,Big Foodie,5,0
16521208,4.0,This place has more character! The old flooring still exists. The un-plastered walls and the old fireplace add to the atmosphere. The food w...,35047503,Great!,0,BobbYourUncle,Super Foodie,9,0
16521208,3.5,"I got to admit I was pretty impressed with the food here. I've been here few times for a drink, but never try the food. Since it's the same ...",28416778,Good Enough,1,Jesse Collado,Big Foodie,4,0
16521208,5.0,"If you want to have the traditional Irish Pub experience then this is the right place! It is a cozy location although it is very big, has gr...",27884370,Insane!,0,Juan Rachadell,Super Foodie,8,0
9101108,3.0,"I'm generally a big fan of Mannings Bakery and have had a great experience before, however, I was a bit disappointed with today's cakes.  Bo...",34305076,Average,0,Kavya Ramesh,Big Foodie,5,0
9101108,3.0,Nice little bakery cafe and it was very busy when we arrived. We decided to stop by for lunch before our tour to the Guinness Storehouse. Th...,27101176,Average,0,TheHungryGenie,Super Foodie,8,0
9101108,3.0,"This is solid place to stop off for lunch. I came here after my college work in St. James's hospital, for a midday treat. I had the savoury ...",26507102,Average,1,Lorcan Garvey,Big Foodie,5,0
9101108,3.5,"Lovely place for a quick lunch, especially if you're around the area. I had the croque Monsieur, very cheesy but so tasty. If you're easily ...",24016122,Good Enough,0,Louise Hynes,Big Foodie,5,0
16517290,5.0,A straight 5/5 from me for Starry Kitchen. I find this place a delight. It really gets me out of a handling when i run out of food on a Thur...,6544610,Insane!,1,Eimear Forde,Big Foodie,5,0
9100719,1.0,Probably the rudest owner in Dublin. I will never use this cafe again. Yesterday I had a meal and 2 beverages (my 2nd time in the cafe - I'd...,27886416,Avoid!,0,Stephen Cummins,Foodie,2,0
9100719,3.5,"Quirky little cafe on the Baggot mile.  Old style decor, friendly staff and quick service.  I had the Swedish meatball sandwich.  It's grand...",25294660,Good Enough,0,Robbie Purcell,Super Foodie,9,0
9100719,3.5,"There is certainly a Swedish vibe to this place, with its devotion to Ikea kitchen furnishings and crockery, but overall there is something ...",25195372,Good Enough,0,Damian McEvoy,Super Foodie,9,0
16518165,3.0,"This is a great place to go for some comfort food - sausages, melted cheese, bacon, etc. - most of the menu is a bit stodgy, but well-done i...",25157262,Average,0,The Food Cricket,Big Foodie,6,0
16518165,4.0,"Cafe Madaleine is straight across from where I live, so I have been known to pop across for a bacon sandwich of a Saturday morning. And sure...",24424690,Great!,1,Ais,Super Foodie,9,0
16519918,4.0,Nice place butter chicken sweet naan bread basmati rice washed down with a nice tiger bear 👍👍 staff are friendly and good choice of fo...,24912995,Great!,1,Gary Donnelly,Foodie,2,0
9100426,5.0,Have been here many times for drinks - great beers and cocktails - and decided to pop in today after a walk along the canal. They don't serv...,23490597,Insane!,1,NewToPeckham,Big Foodie,5,0
9100426,5.0,Love MVP! Great local with a great atmosphere. Now doing 'spud boxes'! Also dog friendly which is nice! Staff are very friendly and a great ...,5984171,Insane!,0,Tony Reilly,Super Foodie,9,1
9101667,3.5,I've only ever had drinks here but the atmosphere is always great and there's always a band or two playing. For nights such as New Years/ Pa...,27303275,Good Enough,0,Kirsty Farnan,Big Foodie,6,0
9100975,3.5,This pub is great over Christmas. Real homely vibe. Staff are friendly. The live music is good craic too. Big fan of there smoking area out ...,26802458,Good Enough,1,Wannabe Vegan,Super Foodie,10,0
9100975,5.0,Such a lovely homely place! Myself and a few friends came in at about 6 and sat by the fire which was so cosy! A few of the lads went into t...,6849409,Insane!,2,Megan O Donnell,Big Foodie,4,1
9100975,5.0,"Best pub in South county Dublin I reckon. Great craic, the bar is always popping and the locals are lovely. Live music every Friday, Saturda...",6849292,Insane!,0,Mollie O Reilly,Big Foodie,4,0
9101237,3.5,"Delightful food as always. Pizza and pasta combo that we got was unreal! Chicken and pesto and a spicy meat, spicy pepper pizza. Can you go ...",25946777,Good Enough,0,Alzilla Scanners,Super Foodie,10,0
9101237,4.0,There's just something so comforting about going to Milanos. You just know you're gonna get a good feed in any of the restaurants! My favour...,25713008,Great!,0,Natalie Murphy,Super Foodie,8,0
9101237,3.5,"With such a big chain like milano you always know what your getting! I got the pollo forza and it was a really nice pizza, I was really happ...",25307597,Good Enough,1,Isabelle O'Reilly,Big Foodie,7,0
9101237,4.0,Good place to grab a bite to eat in the City Centre. The restaurant is very accommodating to large groups which is very handy. You know what...,25241087,Great!,2,Karen Aherne,Super Foodie,10,0
9101237,4.0,"I've been to Milano's so many times, been going since I was little! Doughballs are a go to when in Milano which is what I had the other nigh...",24953700,Great!,1,Megan McGuinness,Super Foodie,8,1
9100830,5.0,"Having lived off nothing but bread rolls, vodka and a few scraps of pasta for 3 months living in Spain this was the first place on my list t...",24298088,Insane!,3,Simon Knox,Big Foodie,5,0
9100830,3.5,"When I get a craving fast food, only a Supermac's will do. The king of the fast-food burger joints, and there's now an added Papa John's in ...",6502735,Good Enough,0,Ponyboy,Super Foodie,10,0
9101372,3.5,Best chipper in the north city centre. The chicken fillet kebab is not to be missed. Always prompt deliveries takeaway. Decent vegetarian op...,24612597,Good Enough,0,Gillian Middleton,Big Foodie,5,0
9101372,3.5,"Lovely cheap oreo milkshakes. This place is 5 minutes from my house, it sells oreo milkshakes and they are the only think to help you when y...",23789237,Good Enough,0,Carol-Anne Mc Kinney,Big Foodie,4,0
16520233,4.0,16.09.2018 Went to this fusion Thai restaurant as it is 2 minutes walk from where I'm staying and Thai food is one of my favourite cuisines....,39097930,Great!,0,Michael Msebenzi,Foodie,3,0
16520233,3.5,"Writing a review after a long time so I could be a little rusty, apologies for that.   This restaurant is inside the gigantic City West hote...",27779360,Good Enough,1,Navratna Ojha,Super Foodie,8,0
16520233,5.0,If you live on the south side of the city then you need to visit Lemongrass in Citywest. This is one of the best asian restaurants around. T...,26561211,Insane!,0,Natalie May,Big Foodie,6,0
16520233,4.0,Had a really great lunch in Lemongrass this afternoon in celebration of Payday! Great lunch menu with lots of options. The Bento Box is only...,24107589,Great!,1,Katie O'Connor,Super Foodie,9,0
16520233,4.0,"Perfectly adequate for all and sundry, with stellar service and leagues away from takeout on a plate.   Not even Dame Sonia O'Sullivan can ...",23532748,Great!,2,Alan Hatton,Big Foodie,6,2
9101958,5.0,"Locks is located by the canal in Portobello nd it's rather lovely as they have swans swimming on the river nearby,,, how romantic!!!!!.... T...",27010935,Insane!,1,SOURAV,Connoisseur,13,0
9101958,5.0,"If there was 6 I would give it  This is definitely top 10 meals of my life!  The setting for this restaurant is fabulous, along the canal wi...",27005041,Insane!,0,Megan Devenny,Big Foodie,7,0
16522127,5.0,I booked the table for Saturday night. The place was fun and the food was good. Home-made truffle mayo and parmesan cheese (Must Try Dish) E...,41295501,Insane!,0,Neha Raghav,Super Foodie,8,0
16522127,4.0,I went to Zaragoza on a Friday evening at around 6 without a reservation and still managed to get a table for two. The only condition was t...,31645208,Great!,0,Anirudh Kannan,Big Foodie,5,0
16522127,4.5,"I first went there on a Friday night. As i had no reservation and the place was full, I wasn't admitted. On the Sunday afternoon, I was pass...",30465368,Loved it!,0,Rima,Super Foodie,8,0
16522127,4.5,"Nice place! Right in the city center. The cod with cheese and apply was the best tapas I had. Great atmosphere and food, definitely will com...",29756614,Loved it!,0,Xiaolin Li,Foodie,2,0
16522127,4.0,Not a huge fan of tapas but this place is really enjoyable. I've been twice and It was really tasty both times. Staff are also really good a...,29543646,Great!,0,Ross,Foodie,3,0
16518173,4.0,"Between 3 of us we ordered 2 cod and chips and it was plenty for all of us and with some leftover, it is the cheapest of the fish but still ...",25209308,Great!,0,Eirnin McDermott,Big Foodie,4,0
16518173,4.5,"This is my go-to place for fish & chips in Dublin. The staff are always friendly. It is a very small outlet, however no matter how busy, I h...",24589941,Loved it!,1,Karen Aherne,Super Foodie,10,0
16519298,1.0,Appalling portion size for delivery food. Extortionate prices for the portion size- absolutely tiny €9.95!! The lasagne (if you could call...,25021132,Avoid!,0,Greencoat,Foodie,2,0
16519298,3.0,Pregos do good quality food . I have eaten here many times. It's a small intimate restaurant right above a take away in a shopping centre. I...,7109149,Average,0,Siobhan O'Malley,Big Foodie,7,0
9100888,4.0,"Always a good place to eat, for lunch or dinner. I have tried their burgers, gnocchi, steam sandwich and fish and chips. My favorites are th...",34078944,Great!,1,Rima,Super Foodie,8,0
9100888,3.0,"Went here for lunch after hearing good things. We had 2 burgers, tasty but way over priced.Probably should have been a bit more adventurous!",33395298,Average,0,Kevin Smith,Big Foodie,5,0
9100888,2.0,Can't get over all the good reviews. I have been here on three occasions and it has disappointed each and every time. My first experience wa...,31574202,Blah!,0,Pouluech,Foodie,3,0
9100888,4.0,"Super cool place to consider for a nice bite. Nicely designed, it has been fully revamped. Ordered a couple of dishes to share. They oysters...",31008176,Great!,0,Christine H,Super Foodie,10,0
9100888,4.5,"A hidden gem in Beggars Bush! Between the chophouse, juniors, farmer Browns and paulies it is difficult to choose which place to go to at th...",26489587,Loved it!,3,Caoimhe McE,Super Foodie,9,1
16522259,1.5,Worst taste of Indian food! ☹️👎 6 months ago I've been meal combo was nice but now it's just another pricy restaurant which doesn't s...,28885195,Very Bad,0,Arthiban Mergasis,Foodie,3,0
16522259,4.5,This is my family's favourite Indian restaurant in Dublin. I've eaten here a few times but I'll mention the most recent visit which was with...,27175012,Loved it!,0,Laura Mahon,Big Foodie,6,0
16522259,3.0,"Had lunch in here during work recently, they are currently doing a lunch special for €7.  I ordered the chicken korma and it was just what...",25188230,Average,0,Conor O' Hagan,Big Foodie,5,0
16522259,2.5,Jewel in the crown but the place was not really upto the name; not too bad either. Probably because it is in city center or could be the Sat...,24992795,Well...,0,Mayur Manani,Foodie,3,0
16522259,2.5,Our initial impressions here were not good - the inept staff member who greeted us at the door said that there were no tables available insi...,24991448,Well...,1,Damian McEvoy,Super Foodie,9,0
16519109,3.5,Hidden gem! Can find lots of popular health foods in the shop and the deli makes big and delicious sandwiches that are a bit different to th...,6809461,Good Enough,1,Lora-jo Minogue,Big Foodie,5,0
16509220,3.0,I ordered take away from here. Firstly I thought it was extremely expensive for what I got. I ordered the chicken tandoori that doesn't come...,28512553,Average,0,Wannabe Vegan,Super Foodie,10,0
16509220,4.5,A lovely couple run the place and they make an effort and succeed at staying true to delicious Indian flavours and are SUPER accomodating if...,28234327,Loved it!,0,Himani,Super Foodie,9,0
16509220,4.5,This is by far one of the best takeaways in Dublin. The food is always so fresh and hot on arrival! You can tell all the produce and meats u...,26820273,Loved it!,0,Nicole Constant,Big Foodie,5,0
16509220,4.5,The smell. Nomnomnomnom. So important for curry houses to have a smell so good it will undermine every shred of willpower! Any curry from he...,26060936,Loved it!,0,Clare Dunne,Connoisseur,12,0
16509220,5.0,"Ever since Rasoi opened, it has become my default Indian takeaway. Everything is cooked fresh by the chefs, clearly visible behind the count...",6452806,Insane!,0,Joanne Cronin,Super Foodie,9,0
16522170,3.0,I was staying at the Beacon and didn't have much choices. I tried My Thai but it won't be on the best thai food list. The decor of the place...,34283008,Average,0,Rima,Super Foodie,8,0
16522170,4.0,"Went to My Thai in The Beacon a few weeks ago for dinner with friends and some drinks. The food is good here, nothing too special but the at...",26743756,Great!,0,Carol @ Gin & Griddle,Super Foodie,9,0
16522170,4.0,"Located on the ground floor of the very chic Beacon Hotel, My Thai follows suit in style with rich decor, soft lighting and a great atmosphe...",24724035,Great!,3,Emma Ratcliffe,Super Foodie,8,1
16522170,5.0,"Zomato recently hosted a foodie night at My Thai and it was one of the best events ever.  The atmosphere in the lounge area was so vibrant, ...",24619588,Insane!,1,Alexandra McDonald,Big Foodie,4,0
16522170,4.0,Was out this way over the weekend visiting in hospital and popped in here for a meal on the way home. We ordered the veg spring rolls and th...,24589657,Great!,0,Louise,Super Foodie,10,0
16519220,2.0,This burrito was a let down. I went to Boojum the day after I had El Gringo and couldn't believe the difference! It was small and tasteless....,25226192,Blah!,0,Chatterbox Clara,Big Foodie,6,0
16519220,1.5,Had a burrito from here recently. I'll be generous and call it average. The ingredients sound great but they somehow manage to make everythi...,24555784,Very Bad,0,Pogga,Super Foodie,9,0
16519220,1.5,Currently sitting in the El Gringo cafe trying to get my head around the addition of nachos to my burrito bowl. Disturbingly poor guacamole ...,7336741,Very Bad,2,Conor Lavin,Foodie,3,1
16519365,5.0,"Maybe one of the best meals I’ve had to date, excellent wine, service was awesome from Colin, will go back in a heart beat upon my next vi...",40635159,Insane!,0,Trevez Mcfc Jacobs,Big Foodie,6,0
16519365,5.0,"Simple, elegantly executed, French cuisine. Good value for the quality. Minimalist decor, relaxed atmosphere. Friendly service without any a...",27338566,Insane!,0,Ange,Foodie,3,0
16519365,4.5,Had a celebratory Christmas lunch today and the food was top notch. A bowl of winter delishness in a chesnut and pheasant soup followed by b...,25816119,Loved it!,0,Clare Dunne,Connoisseur,12,0
16519365,4.0,I went here for a girly dinner on Friday and it was lovely! We arrived and we're giving the 4 course set menu for 42 euro which had 3/4 choi...,25318595,Great!,0,Jill Clarke,Super Foodie,10,0
16519365,4.5,"Quality food with brilliant execution, beautiful atmosphere and welcoming staff. Highly recommended for both lunch and dinner and a very con...",25152885,Loved it!,0,K33Lo,Foodie,3,0
9101149,5.0,There's only one other review of this place and it's terrible. This takeaway is BANGING. Best spice bag of my life. My housemates are regula...,27175042,Insane!,1,Laura Mahon,Big Foodie,6,0
9101149,1.0,"We ordered some takeaway from here, I had the crispy shredded sweet and sour chicken with fried rice, my girlfriend had the sweet and sour n...",25913507,Avoid!,0,Peter McKinney,Foodie,2,0
16518574,1.0,Can't give a lower rating than 1.0 unfortunately   An elderly woman delivery driver that works for dragon boat in Howth don't know how she s...,27160922,Avoid!,0,Cody Martin,Foodie,2,0
16518574,3.0,Got a satay 3 in 1 here on Sunday. As 3 in 1's go it was nice but I do think there are nicer places for 3 in 1's on the Northside of Dublin....,6817198,Average,0,Kate McKiernan,Super Foodie,9,2
16522465,3.5,"Been here a few times for lunch. The double decker sandwiches are amazing, the turkey, ham and stuffing with cranberry sauce is my favourite...",26391393,Good Enough,1,Loz Finnie,Big Foodie,5,0
16518299,2.5,I don't think any Burdocks is quite like the one on Werburgh Street. I always get a cod and chips there and even though I don't like the fac...,25243902,Well...,0,Chatterbox Clara,Big Foodie,6,0
16518299,5.0,Full 5.0 marks for their amazing service. Every staff were very friendly to us which made our experience a very happy one. We were here afte...,23931717,Insane!,1,Yaswanth S,Big Foodie,6,0
16519522,4.5,"The food is good, if you will dine at lunch better to have a reservation.  I've tried one of their pasta dish and it's good 😊 The place a...",33368756,Loved it!,0,Maria_Maria,Foodie,3,0
16519522,4.0,Popped in here on Saturday evening to try the wings and they did not disappoint! I went for the large wings (€9.95) and the portions were ...,30663860,Great!,0,Emma Poff,Super Foodie,9,0
16519522,4.5,I was in the harbour master a few months ago for dinner on a Thursday night. There was a great atmosphere in both the bar and the restaurant...,26541053,Loved it!,1,HConway,Big Foodie,5,0
16519522,4.5,"Recently ate in a favourite bar of mine (I had my 21st here!) the harbourmaster just at the IFSC. Always a fabulous atmosphere here, place i...",26540199,Loved it!,1,Avril Nevins,Big Foodie,6,0
16519522,3.5,"Was treated to dinner and it was a nice experience. I ordered lamb shank and champ and shallot. The meat fell off the bone, which was a deli...",26531420,Good Enough,1,Loz Finnie,Big Foodie,5,0
16518276,5.0,This franchise (although only 2 I am aware of) is a million times better than the famous franchise that shortened its name. The chips - d...,24163205,Insane!,3,Amberto Martini,Big Foodie,4,1
16518276,1.0,Just picked up a picnic bucket from this place. Got home to find the tenders weren't in it. Can't get thru on phone. Avoid at all costs or c...,23964110,Avoid!,0,Thomas Ryan,Foodie,2,0
16518276,3.0,A good option if you like your chicken. I wouldn't bother with anything else on the menu. Their chicken is very tasty. Chips are average at ...,23622540,Average,0,Pogga,Super Foodie,9,0
16518276,5.0,"I know, strictly speaking this is a fast food joint which people are not too interested in reading reviews of, BUT this is important, this i...",23500139,Insane!,3,John Bonnie,Big Foodie,4,0
16518276,4.0,Hillbillys is better than KFC! Snack box Tuesday from this place should become a national holiday! I can't say enough nice things about how ...,23496984,Great!,2,Liam D,Big Foodie,5,0
16522367,4.0,Great food and amazing decoration. My highlights would go to the Nan with garlic and the dessert the chocolate fondant you can not leave bef...,33802532,Great!,0,Daniela Martins,Big Foodie,5,0
16522367,4.0,"I went here Friday night and had wanted to go for a while. I wasn't disappointed. We decided to share four starters. The lobster tail, monkf...",28266635,Great!,0,Brian Judge,Super Foodie,8,0
16522367,5.0,Undoubtably some of the best Indian food I've ever eaten! I started with the potato cakes and had the tikka masala for my main. It was so cr...,25881083,Insane!,2,Niamh Cleary,Super Foodie,10,0
16522367,4.0,"Really nice place. Feels very homely in the room. The staff are super friendly and busy! Very busy place, always seems to be packed. I woukd...",25876480,Great!,0,Alzilla Scanners,Super Foodie,10,0
16522367,4.5,One of my favorite places to eat in Dublin. Gorgeous views of Dublin Bay/Bull Wall Island compliment the beautiful food served. The service ...,25717331,Loved it!,0,Rachel Nevins,Foodie,2,0
16518626,1.0,"The food is awful, always tastes like it's been reheated several times (the fries in particular) and the staff are rude and unhelpful. Terri...",33438192,Avoid!,1,Jimmy Biscuits,Foodie,3,0
16518626,1.0,"This restaurant is one of the worst service guys. Ordered meal for sit in. After sitting for 25min, I have to remind them regarding meal. Th...",27773333,Avoid!,1,Pankaj S,Foodie,2,0
16518626,3.5,This brand is famous world wide and it tastes the same too. I went to this place to see is there any quality different or taste difference i...,26907953,Good Enough,0,Albin Xavier,Super Foodie,9,0
16518626,2.5,"Same as every other KFC, nothing any better or worse with this one. The chicken equivalent of McDonalds basically. Not sure what else to say...",23633673,Well...,0,Pogga,Super Foodie,9,0
9101098,1.0,Short story: 1. Food had absolutely no taste - boiled vegetables served in a bowl 2. Dishonest foulmouthed staff - false bills  I'd tell you...,29809946,Avoid!,0,Richie Rich,Foodie,3,0
9101132,3.5,Good pit stop for a quick food grab! They do good falafel wraps and have a falafel and salad counter.  I also has a chocolate Swiss roll as ...,26783995,Good Enough,0,Anuja Patwardhan,Big Foodie,5,0
16517300,4.0,Just got take away from here. Came super quick. Was a nice mid week treat. Got the salmon and tuna rolls and then vegetable dumplings that w...,27569605,Great!,1,Wannabe Vegan,Super Foodie,10,0
16517300,4.0,Forgot how tasty miso soup was. Filthy night out there but sushi made it all better. Seafood futomaki is ridiculously hard to eat but worth ...,25671071,Great!,0,Clare Dunne,Connoisseur,12,0
16517300,5.0,This sushi restaurant was the far most best sushi i've tasted. The layout of the restaurant was a decent and the size was small but it had a...,6856120,Insane!,1,Dan Loren Galleto Alarcon,Foodie,2,0
9100373,4.0,"After a trip to Guiness Warehoise, i've spent a good time drinking a jameson with my sister. The waiters are so nice and the mood of everyon...",27530429,Great!,0,Joana Duarte Silva,Big Foodie,5,0
9100666,3.0,Good standard takeaway with a number of meal deals and offers. Well worth giving it a try if in the area and in need of some quick food. Be ...,23616378,Average,0,Philip Carter,Super Foodie,8,0
9101077,4.5,It has been some time since I last paid the Pig a visit but this is a place of sheer class. I brought my grandparents for a meal here in lie...,26675431,Loved it!,0,Clare Dunne,Connoisseur,12,0
9101309,3.5,A decent way to start my morning in Ireland with a Irish breakfast. Service was efficient and the breakfast was filling and tasty. The place...,30619696,Good Enough,0,Raoul,Super Foodie,10,0
9101309,3.5,Comfort food...  I've been using this joint regularly to takeaway food since I work pretty close! Their food is particularly good if you get...,26616093,Good Enough,0,Hugo Cabral,Super Foodie,8,0
9101309,3.5,"Quick, warm and comforting lunch deals!  I get Christophe's almost once a week since I work nearby. They always have some nice hot meals as ...",26613091,Good Enough,0,Ricardo Lima,Super Foodie,9,0
9101309,3.5,Handy lunch spot. It's very hard not to have the signature 'Roast In A Roll' which consists of turkey/ham and all the trimmings. They also d...,26204136,Good Enough,0,Stephen Devine,Big Foodie,6,0
9101309,3.5,I tried irish coffee here for a good start of the day and it was tasty! My friend took carrot cake and was a little bit dissapointed.  But ...,25111820,Good Enough,0,Xenna-extra,Connoisseur,13,0
16522275,5.0,"Friendly warm environment. Me and my wife were so damn hungry after being jet lagged, and off on time the first few days of travel. Slept fo...",38031560,Insane!,0,Justin Huddle,Big Foodie,7,0
16522275,4.0,Hard to find the restaurant as you walk through the bar. Bar seemed very old and looked like a real watering hole however keep walking you c...,30559885,Great!,0,Mary Underwood,Connoisseur,12,0
16522275,4.0,Went in here last night for dinner with friends.  Lovely venue and really nice staff. Early bird menu is a bit poor for choice so we all wen...,25591928,Great!,1,Katy O'Driscoll,Big Foodie,7,0
16522275,3.0,Walked in here on a saturday evening and were very lucky to get a seat. The staff were very accommodating though and even though busy made a...,24612581,Average,0,Anneliese Murray,Super Foodie,8,0
16522275,4.5,"I have often been asked by visitors where to get some good Irish food for which I usually have no recommendation, however The Sussex ticks a...",24030851,Loved it!,2,Lora-jo Minogue,Big Foodie,5,1
16519426,3.5,Went for a family meal here last night. This Italian restaurant is nestled just off St stephens green on the way up to the shelbourne.  Grea...,25377778,Good Enough,0,Katy O'Driscoll,Big Foodie,7,0
16519426,4.0,"Love this restaurant, they use todo Byob and Jazz on Wednesday but that has since stopped unfortunately. The food is still excellent and the...",24591356,Great!,1,Lydia Walsh,Super Foodie,9,0
16519426,4.0,I decided to visit Il Posto after hearing quite a lot about it by a friend. I decided to go for an early dinner as it seemed quite reasonabl...,24478493,Great!,0,Kevin Healy,Foodie,3,0
16519426,2.5,I went here with my family a few weeks ago. We wanted to try a new Italian and had heard good things about Il Posto.   There were five of us...,24046101,Well...,0,Hannah Connolly,Big Foodie,4,0
16519426,4.0,Il Posto is a cozy little Italian restaurant located just off Grafton Street. Preceded by narrow steps that lead to it’s underground locat...,5842351,Great!,0,Emma Ratcliffe,Super Foodie,8,0
